Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2015;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Internacionalização das Sociedades Científicas Brasileiras;INTERNACIONALIZAÇÃO DAS SOCIEDADES CIENTÍFICAS BRASILEIRAS;Ciências Biológicas;Microbiologia;1;0;14.267;14.267
2015;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Internacionalização das Sociedades Científicas Brasileiras;INTERNACIONALIZAÇÃO DAS SOCIEDADES CIENTÍFICAS BRASILEIRAS;Ciências da Saúde;Farmácia;1;0;30.000;30.000
2015;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Programa de Capacitação em Taxonomia - PROTAX;PROGRAMA DE CAPACITAÇÃO EM TAXONOMIA - PROTAX;Ciências Biológicas;Botânica;1;36.000;0;36.000
2015;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Programa de Capacitação em Taxonomia - PROTAX;PROGRAMA DE CAPACITAÇÃO EM TAXONOMIA - PROTAX;Ciências Biológicas;Microbiologia;1;78.000;0;78.000
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Exatas e da Terra;Geociências;1;0;8.000;8.000
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Educação;1;0;24.600;24.600
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Geografia;2;0;22.398;22.398
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Sociologia;1;0;12.662;12.662
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada MCTI/CNPq/ANA Nº 23/2015 - Pesquisa em Mudança do Clima;Linha 2: Análise dos impactos associados à mudança do clima em outros setores e sobre povos e comunidades vulneráveis;Ciências Biológicas;Ecologia;1;52.800;94.800;147.600
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada MCTI/CNPq/DBT Nº 17/2015 - Programa de Cooperação com o Departamento de Biotecnologia da Índia;Chamada MCTI/CNPq/DBT nº 17/2015 - Programa de Cooperação com o Departamento de Biotecnologia da Índia;Ciências Biológicas;Imunologia;1;0;106.200;106.200
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Ciências Biológicas;Ecologia;1;32.800;50.000;82.800
2015;Atendimento;Centro-Oeste;GO;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS/TIM - Atividades de Divulgação Científica Voltadas ao Ano Internacional da Luz;Faixa A - Propostas a serem realizadas em cidades ou regiões de até 200.000 habitantes;Outra;Divulgação Científica;1;0;44.400;44.400
2015;Atendimento;Centro-Oeste;MS;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Exatas e da Terra;Geociências;1;0;6.000;6.000
2015;Atendimento;Centro-Oeste;MS;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Educação;1;0;15.000;15.000
2015;Atendimento;Centro-Oeste;MS;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;História;2;0;28.600;28.600
2015;Atendimento;Centro-Oeste;MS;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Sociologia;1;0;12.662;12.662
2015;Atendimento;Centro-Oeste;MS;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 46/2014 - Programa de Cooperação em Ciência. Tecnologia e Inovação com Países da África - PROÁFRICA;Chamada MCTI/CNPq nº 46/2014 - Programa de Cooperação em Ciência. Tecnologia e Inovação com Países da África - PROÁFRICA;Engenharias;Engenharia Elétrica;1;0;144.140;144.140
2015;Atendimento;Centro-Oeste;MS;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Ciências Humanas;Educação;1;27.600;72.400;100.000
2015;Atendimento;Centro-Oeste;MS;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS/TIM - Atividades de Divulgação Científica Voltadas ao Ano Internacional da Luz;Faixa A - Propostas a serem realizadas em cidades ou regiões de até 200.000 habitantes;Outra;Divulgação Científica;1;0;39.800;39.800
2015;Atendimento;Centro-Oeste;MT;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Lingüística, Letras e Artes;Letras;1;0;6.034;6.034
2015;Atendimento;Centro-Oeste;MT;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Ciências Agrárias;Agronomia;1;39.200;60.800;100.000
2015;Atendimento;Centro-Oeste;MT;Auxílio a Pesquisa;Programa de Capacitação em Taxonomia - PROTAX;PROGRAMA DE CAPACITAÇÃO EM TAXONOMIA - PROTAX;Ciências Biológicas;Zoologia;1;147.384;0;147.384
2015;Atendimento;Nordeste;AL;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Geografia;1;0;8.997;8.997
2015;Atendimento;Nordeste;AL;Auxílio a Pesquisa;Chamada MCTI/CNPq/ANA Nº 23/2015 - Pesquisa em Mudança do Clima;Linha 3: Análise dos estoques e fluxos de carbono no solo e na vegetação do Brasil;Ciências Agrárias;Agronomia;1;19.800;95.600;115.400
2015;Atendimento;Nordeste;AL;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Não informado;Não informado;1;31.800;68.200;100.000
2015;Atendimento;Nordeste;AL;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS/TIM - Atividades de Divulgação Científica Voltadas ao Ano Internacional da Luz;Faixa B - Propostas a serem realizadas em cidades ou regiões com mais de 200.000 habitantes;Outra;Divulgação Científica;1;0;50.100;50.100
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Antropologia;1;0;17.000;17.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Arqueologia;1;0;4.000;4.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Educação;1;0;19.520;19.520
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;História;2;0;31.000;31.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Psicologia;1;0;15.000;15.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Arquitetura e Urbanismo;2;0;29.043;29.043
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Comunicação;4;0;19.759;19.759
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Serviço Social;1;0;5.609;5.609
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Turismo;1;0;7.400;7.400
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Lingüística, Letras e Artes;Letras;1;0;7.000;7.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 18/2015 - Programa de Cooperação com o Centro Internacional para Engenharia Genética e Biotecnologia;Chamada MCTI-CNPq Nº 18/2015 - Programa de Cooperação com o Centro Internacional para Engenharia Genética e Biotecnologia;Ciências Agrárias;Agronomia;1;0;103.000;103.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada MCTI/CNPq Nº 46/2014 - Programa de Cooperação em Ciência. Tecnologia e Inovação com Países da África - PROÁFRICA;Chamada MCTI/CNPq nº 46/2014 - Programa de Cooperação em Ciência. Tecnologia e Inovação com Países da África - PROÁFRICA;Ciências Humanas;Ciência Política;1;0;149.594;149.594
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Ciências Biológicas;Ecologia;1;33.300;61.900;95.200
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Engenharias;Engenharia Mecânica;1;44.000;56.000;100.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS/TIM - Atividades de Divulgação Científica Voltadas ao Ano Internacional da Luz;Faixa B - Propostas a serem realizadas em cidades ou regiões com mais de 200.000 habitantes;Outra;Divulgação Científica;3;0;182.900;182.900
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Internacionalização das Sociedades Científicas Brasileiras;INTERNACIONALIZAÇÃO DAS SOCIEDADES CIENTÍFICAS BRASILEIRAS;Ciências Exatas e da Terra;Ciência da Computação;1;0;30.000;30.000
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Programa de Capacitação em Taxonomia - PROTAX;PROGRAMA DE CAPACITAÇÃO EM TAXONOMIA - PROTAX;Ciências Biológicas;Botânica;3;421.508;0;421.508
2015;Atendimento;Nordeste;BA;Auxílio a Pesquisa;Programa de Capacitação em Taxonomia - PROTAX;PROGRAMA DE CAPACITAÇÃO EM TAXONOMIA - PROTAX;Ciências Biológicas;Zoologia;2;216.312;0;216.312
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Filosofia;1;0;4.000;4.000
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Sociologia;1;0;12.662;12.662
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Administração;3;0;30.000;30.000
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Demografia;1;0;6.993;6.993
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Economia;3;0;22.167;22.167
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Planejamento Urbano e Regional;1;0;15.951;15.951
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Turismo;1;0;8.892;8.892
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada MCTI/CNPq/ANA Nº 23/2015 - Pesquisa em Mudança do Clima;Linha 1: Previsão e avaliação dos impactos associados à mudança do clima, especialmente na disponibilidade hídrica e de seus reflexos para a segurança alimentar e energética do Brasil;Engenharias;Engenharia Civil;1;150.000;203.000;353.000
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada MCTI/CNPq/ANA Nº 23/2015 - Pesquisa em Mudança do Clima;Linha 2: Análise dos impactos associados à mudança do clima em outros setores e sobre povos e comunidades vulneráveis;Ciências Biológicas;Ecologia;1;48.200;120.000;168.200
2015;Atendimento;Nordeste;CE;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS/TIM - Atividades de Divulgação Científica Voltadas ao Ano Internacional da Luz;Faixa B - Propostas a serem realizadas em cidades ou regiões com mais de 200.000 habitantes;Outra;Divulgação Científica;1;0;50.400;50.400
2015;Atendimento;Nordeste;MA;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Demografia;1;0;4.339;4.339
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Exatas e da Terra;Geociências;1;0;8.840;8.840
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Sociologia;1;0;12.662;12.662
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Administração;2;0;23.500;23.500
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Ciência da Informação;1;0;20.700;20.700
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Economia;1;0;4.335;4.335
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada MCTI/CNPq/ANA Nº 23/2015 - Pesquisa em Mudança do Clima;Linha 1: Previsão e avaliação dos impactos associados à mudança do clima, especialmente na disponibilidade hídrica e de seus reflexos para a segurança alimentar e energética do Brasil;Ciências Exatas e da Terra;Geociências;1;146.400;180.000;326.400
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada MCTI/CNPq/ANA Nº 23/2015 - Pesquisa em Mudança do Clima;Linha 3: Análise dos estoques e fluxos de carbono no solo e na vegetação do Brasil;Ciências Exatas e da Terra;Geociências;1;109.200;78.000;187.200
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;51.600;22.065;73.665
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Ciências Biológicas;Ecologia;1;34.300;65.700;100.000
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada MCTI/CNPq/MTE/SENAES Nº 21/2015 - Incubadoras Tecnológicas de Empreendimentos Econômicos Solidários;CHAMADA MCTI/CNPq/MTE/SENAES Nº 21/2015 - INCUBADORAS TECNOLÓGICAS DE EMPREENDIMENTOS ECONÔMICOS SOLIDÁRIOS;Ciências Biológicas;Zoologia;1;16.200;78.379;94.579
2015;Atendimento;Nordeste;PB;Auxílio a Pesquisa;Chamada MCTI/CNPq/SECIS/TIM - Atividades de Divulgação Científica Voltadas ao Ano Internacional da Luz;Faixa B - Propostas a serem realizadas em cidades ou regiões com mais de 200.000 habitantes;Outra;Divulgação Científica;2;0;104.034;104.034
2015;Atendimento;Nordeste;PE;Auxílio a Pesquisa;Chamada CNPq Nº 15/2015 - Programa Arquipélago e Ilhas Oceânicas;Chamada CNPq nº 15/2015 - PROGRAMA ARQUIPÉLAGO E ILHAS OCEÂNICAS;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;54.000;139.410;193.410
2015;Atendimento;Nordeste;PE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Ciência Política;1;0;13.500;13.500
2015;Atendimento;Nordeste;PE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Educação;2;0;32.000;32.000
2015;Atendimento;Nordeste;PE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Humanas;Sociologia;2;0;22.662;22.662
2015;Atendimento;Nordeste;PE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Administração;5;0;32.900;32.900
2015;Atendimento;Nordeste;PE;Auxílio a Pesquisa;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Chamada CNPq/ MCTI Nº 25/2015 Ciências Humanas, Sociais e Sociais Aplicadas;Ciências Sociais Aplicadas;Comunicação;1;0;8.321;8.321
